Date,Close/Last,Open,High,Low
11/13/2018,5101.85,5077.57,5106.77,5054.90
11/12/2018,5059.09,5130.38,5140.45,5058.49
11/09/2018,5106.75,5103.43,5112.57,5072.21
11/08/2018,5131.45,5147.19,5168.11,5120.14
11/07/2018,5137.94,5100.08,5150.64,5098.90
11/06/2018,5075.19,5110.80,5110.80,5066.39
11/05/2018,5101.39,5101.87,5124.19,5092.36
11/02/2018,5102.13,5147.02,5162.18,5101.95
11/01/2018,5085.78,5076.55,5119.68,5060.76
10/31/2018,5093.44,5049.74,5106.76,5047.35
10/30/2018,4978.53,4996.92,5010.44,4929.94
10/29/2018,4989.35,4958.51,5030.02,4958.51
10/26/2018,4967.37,4978.39,4978.39,4896.80
10/25/2018,5032.30,4933.95,5033.52,4925.56
10/24/2018,4953.09,4995.77,5043.37,4951.16
10/23/2018,4967.69,4991.91,5009.43,4955.67
10/22/2018,5053.31,5130.29,5135.69,5052.24
10/19/2018,5084.66,5119.64,5133.59,5057.45
10/18/2018,5116.79,5150.23,5175.59,5115.31
10/17/2018,5144.95,5187.11,5205.38,5117.23
10/16/2018,5173.05,5094.44,5176.80,5082.41
10/15/2018,5095.07,5095.12,5105.93,5058.05
10/12/2018,5095.98,5160.23,5164.03,5095.74
10/11/2018,5106.37,5128.22,5175.36,5101.90
10/10/2018,5206.22,5319.27,5319.88,5200.11
10/09/2018,5318.55,5304.11,5328.37,5260.53
10/08/2018,5300.25,5339.49,5349.31,5291.74
10/05/2018,5359.36,5407.58,5412.31,5354.79
10/04/2018,5410.85,5471.88,5477.92,5404.84
10/02/2018,5491.40,5485.02,5509.08,5468.47
10/01/2018,5506.82,5494.93,5519.94,5491.17
09/28/2018,5493.49,5514.55,5527.24,5458.21
09/27/2018,5540.41,5500.25,5546.80,5485.83
09/26/2018,5512.73,5482.99,5512.75,5471.57
09/25/2018,5479.10,5468.91,5497.15,5468.78
09/24/2018,5476.17,5480.64,5488.18,5463.44
09/21/2018,5494.17,5463.66,5499.03,5463.66
09/20/2018,5451.59,5398.20,5461.11,5398.20
09/19/2018,5393.74,5362.94,5406.06,5361.33
09/18/2018,5363.79,5348.49,5389.76,5339.62
09/17/2018,5348.87,5344.55,5358.18,5329.97
09/14/2018,5352.57,5353.58,5362.20,5338.25
09/13/2018,5328.12,5327.94,5366.34,5325.30
09/12/2018,5332.13,5294.58,5338.63,5293.62
09/11/2018,5283.79,5284.24,5285.02,5240.04
09/10/2018,5269.63,5250.76,5291.21,5241.18
09/07/2018,5252.22,5252.98,5266.63,5226.31
09/06/2018,5243.84,5254.70,5292.43,5243.81
09/05/2018,5260.22,5322.08,5324.00,5259.98
09/04/2018,5342.70,5423.67,5428.22,5322.77
09/03/2018,5413.80,5400.70,5417.46,5387.21
08/31/2018,5406.85,5470.80,5471.05,5403.16
08/30/2018,5478.06,5494.02,5498.77,5467.12
08/29/2018,5501.33,5495.95,5504.32,5476.27
08/28/2018,5484.99,5489.51,5506.76,5477.35
08/27/2018,5479.10,5455.40,5487.45,5448.49
08/24/2018,5432.50,5422.78,5449.75,5421.21
08/23/2018,5419.33,5422.39,5436.72,5415.43
08/22/2018,5420.61,5401.43,5431.52,5401.43
08/21/2018,5408.60,5372.02,5427.26,5367.38
08/20/2018,5379.65,5362.37,5397.78,5356.32
08/17/2018,5344.93,5356.49,5366.56,5313.99
08/16/2018,5349.02,5326.17,5354.95,5307.16
08/15/2018,5305.22,5414.75,5417.19,5287.18
08/14/2018,5403.41,5437.43,5447.93,5392.39
08/13/2018,5412.32,5402.41,5428.91,5385.19
08/10/2018,5414.68,5455.96,5466.67,5391.01
08/09/2018,5502.25,5487.92,5502.42,5468.64
08/08/2018,5501.90,5518.49,5530.02,5497.10
08/07/2018,5521.31,5490.91,5539.41,5490.08
08/06/2018,5477.18,5487.02,5501.54,5456.51
08/03/2018,5478.98,5475.82,5491.78,5459.27
08/02/2018,5460.98,5477.63,5483.74,5445.91
08/01/2018,5498.37,5520.33,5531.58,5495.79
07/31/2018,5511.30,5505.52,5529.03,5496.41
07/30/2018,5491.22,5490.20,5507.48,5482.24
07/27/2018,5511.76,5477.53,5514.40,5475.77
07/26/2018,5480.55,5463.29,5480.55,5435.27
07/25/2018,5426.41,5445.24,5452.25,5413.66
07/24/2018,5434.19,5399.19,5453.05,5389.77
07/23/2018,5378.25,5382.86,5385.83,5358.82
07/20/2018,5398.32,5409.67,5424.37,5342.30
07/19/2018,5417.07,5437.71,5444.19,5409.77
07/18/2018,5447.44,5441.54,5459.72,5438.31
07/17/2018,5422.54,5405.61,5426.78,5383.00
07/16/2018,5409.43,5429.43,5439.66,5404.52
07/13/2018,5429.20,5428.04,5439.56,5418.17
07/12/2018,5405.90,5369.19,5406.48,5349.48
07/11/2018,5353.93,5393.41,5396.70,5353.93
07/10/2018,5434.36,5410.19,5437.05,5404.90
07/09/2018,5398.11,5403.04,5418.95,5384.60
07/06/2018,5375.77,5387.18,5393.46,5345.46
07/05/2018,5366.32,5326.02,5391.57,5324.52
07/04/2018,5320.50,5313.96,5333.22,5307.20
07/03/2018,5316.77,5302.36,5336.20,5284.13
07/02/2018,5276.76,5264.40,5293.40,5242.64
06/29/2018,5275.64,5335.24,5357.95,5318.47
06/28/2018,5327.20,5308.44,5341.09,5250.22
06/27/2018,5327.20,5284.46,5371.58,5246.41
06/26/2018,5281.29,5308.88,5315.56,5281.29
06/25/2018,5283.86,5350.96,5362.33,5283.86
06/22/2018,5387.38,5330.05,5389.32,5327.03
06/21/2018,5316.01,5386.88,5396.47,5302.09
06/20/2018,5372.31,5418.20,5418.20,5372.04
06/19/2018,5390.63,5387.81,5398.04,5366.05
06/18/2018,5431.33,5487.70,5491.84,5418.48
06/15/2018,5501.88,5542.82,5560.62,5501.88
06/14/2018,5528.46,5420.39,5543.29,5408.30
06/13/2018,5452.73,5457.31,5474.01,5447.90
06/12/2018,5453.37,5486.52,5490.53,5448.70
06/11/2018,5473.91,5459.81,5480.42,5451.13
06/08/2018,5450.22,5419.71,5458.85,5405.36
06/07/2018,5451.40,5482.61,5500.32,5450.34
06/06/2018,5457.56,5470.58,5480.31,5419.94
06/05/2018,5460.95,5464.88,5512.82,5460.95
06/04/2018,5472.91,5497.74,5501.48,5468.92
06/01/2018,5465.53,5440.42,5482.56,5438.31
05/31/2018,5398.40,5440.95,5453.01,5381.38
05/30/2018,5427.35,5420.15,5434.24,5386.15
05/29/2018,5438.06,5472.42,5480.18,5389.61
05/28/2018,5508.93,5565.66,5577.38,5492.30
05/25/2018,5542.55,5570.73,5592.16,5519.78
05/24/2018,5548.45,5576.65,5598.65,5523.22
05/23/2018,5565.85,5626.02,5626.02,5544.41
05/22/2018,5640.10,5637.94,5653.09,5628.93
05/18/2018,5637.51,5626.70,5657.44,5625.68
05/17/2018,5621.92,5570.39,5621.92,5570.04
05/16/2018,5567.54,5546.39,5570.96,5540.67
05/15/2018,5553.16,5529.39,5563.36,5527.64
05/14/2018,5540.68,5539.05,5542.21,5524.44
05/11/2018,5541.94,5533.41,5544.74,5521.34
05/10/2018,5545.95,5532.37,5547.20,5522.91
05/09/2018,5534.63,5520.65,5535.24,5511.58
05/08/2018,5521.93,5523.91,5529.15,5496.39
05/07/2018,5531.42,5511.94,5532.12,5503.70
05/04/2018,5516.05,5495.71,5516.05,5485.99
05/03/2018,5501.66,5515.36,5515.36,5515.36
05/02/2018,5529.22,5511.46,5538.73,5509.08
04/30/2018,5520.50,5477.44,5521.44,5474.48
04/27/2018,5483.19,5454.25,5483.19,5453.97
04/26/2018,5453.58,5416.75,5460.01,5407.58
04/25/2018,5413.30,5414.15,5442.32,5388.67
04/24/2018,5444.16,5428.18,5446.70,5414.40
04/23/2018,5438.55,5404.72,5440.84,5392.58
04/20/2018,5412.83,5395.13,5425.79,5381.11
04/19/2018,5391.64,5389.82,5397.84,5377.11
04/18/2018,5380.17,5360.45,5381.74,5359.63
04/17/2018,5353.54,5325.63,5370.23,5317.12
04/16/2018,5312.96,5322.41,5322.41,5298.94
04/13/2018,5315.02,5318.13,5339.05,5303.38
04/12/2018,5309.22,5280.66,5309.97,5266.36
04/11/2018,5277.94,5301.44,5303.32,5264.27
04/10/2018,5307.56,5299.58,5312.88,5281.58
04/09/2018,5263.39,5271.00,5289.72,5247.57
04/06/2018,5258.24,5256.25,5282.72,5243.02
04/05/2018,5276.67,5216.68,5280.61,5213.63
04/04/2018,5141.80,5155.47,5163.63,5094.69
04/03/2018,5152.12,5144.63,5171.62,5118.69
03/29/2018,5167.30,5152.03,5194.98,5134.75
03/28/2018,5130.44,5073.42,5130.44,5038.12
03/27/2018,5115.74,5141.40,5149.05,5100.21
03/26/2018,5066.28,5106.34,5126.99,5043.27
03/23/2018,5095.22,5115.82,5128.71,5059.67
03/22/2018,5167.21,5220.00,5231.17,5119.29
03/21/2018,5239.74,5252.78,5257.24,5220.26
03/20/2018,5252.43,5232.12,5255.10,5208.51
03/19/2018,5222.84,5263.39,5265.44,5210.07
03/16/2018,5282.75,5259.36,5299.23,5258.51
03/15/2018,5267.26,5252.22,5274.94,5235.94
03/14/2018,5233.36,5237.75,5272.72,5224.31
03/13/2018,5242.79,5284.84,5311.66,5225.27
03/12/2018,5276.71,5298.22,5302.42,5258.11
03/09/2018,5274.40,5243.09,5293.08,5241.51
03/08/2018,5254.10,5189.14,5264.36,5186.28
03/07/2018,5187.83,5151.69,5203.06,5134.51
03/06/2018,5170.23,5203.11,5216.60,5170.14
03/05/2018,5167.23,5116.39,5176.52,5115.94
03/02/2018,5136.58,5223.14,5226.11,5121.24
03/01/2018,5262.56,5304.81,5315.77,5242.87
02/28/2018,5320.49,5321.50,5357.06,5312.62
02/27/2018,5343.93,5358.57,5363.52,5329.79
02/26/2018,5344.26,5343.57,5357.36,5329.51
02/23/2018,5317.37,5312.30,5322.35,5292.70
02/22/2018,5309.23,5272.43,5321.19,5253.20
02/21/2018,5302.17,5278.48,5303.81,5255.77
02/20/2018,5289.86,5257.43,5291.81,5249.85
02/19/2018,5256.18,5295.33,5297.37,5249.89
02/16/2018,5281.58,5249.42,5291.48,5245.80
02/15/2018,5222.52,5211.71,5255.08,5204.44
02/14/2018,5165.26,5137.57,5188.14,5081.62
02/13/2018,5109.24,5136.09,5155.22,5109.24
02/12/2018,5140.06,5130.40,5165.75,5113.82
02/09/2018,5079.21,5133.46,5155.87,5051.21
02/08/2018,5151.68,5229.78,5248.44,5129.52
02/07/2018,5255.90,5208.11,5267.88,5169.40
02/06/2018,5161.81,5104.28,5226.13,5101.15
02/05/2018,5285.83,5322.94,5332.77,5283.27
02/02/2018,5364.98,5433.84,5437.26,5364.98
02/01/2018,5454.55,5510.59,5529.40,5432.59
01/31/2018,5481.93,5483.51,5496.78,5471.18
01/30/2018,5473.78,5493.93,5518.94,5464.85
01/29/2018,5521.59,5534.14,5537.53,5517.67
01/26/2018,5529.15,5496.83,5539.77,5493.66
01/25/2018,5481.21,5493.81,5525.76,5456.05
01/24/2018,5495.16,5532.85,5538.58,5495.16
01/23/2018,5535.26,5563.56,5567.03,5521.83
01/22/2018,5541.99,5520.21,5543.06,5512.27
01/19/2018,5526.51,5493.99,5528.89,5490.32
01/18/2018,5494.83,5511.30,5515.16,5474.11
01/17/2018,5493.99,5496.26,5518.39,5485.02
01/16/2018,5513.82,5513.70,5535.95,5500.22
01/15/2018,5509.69,5515.55,5525.01,5501.28
01/12/2018,5517.06,5502.63,5520.18,5486.09
01/11/2018,5488.55,5514.09,5516.59,5478.97
01/10/2018,5504.68,5518.32,5529.30,5487.56
01/09/2018,5523.94,5491.91,5525.67,5491.91
01/08/2018,5487.42,5483.47,5499.15,5478.92
01/05/2018,5470.75,5424.16,5470.75,5422.78
01/04/2018,5413.69,5360.01,5430.72,5360.01
01/03/2018,5331.28,5295.31,5347.63,5291.89
01/02/2018,5288.60,5318.74,5318.74,5258.66
12/29/2017,5312.56,5336.15,5344.05,5312.56
12/28/2017,5339.42,5367.70,5370.43,5331.16
12/27/2017,5368.84,5359.82,5388.14,5352.53
12/22/2017,5364.72,5371.00,5385.96,5355.44
12/21/2017,5385.97,5332.39,5389.80,5323.54
12/20/2017,5352.77,5377.92,5382.37,5338.03
12/19/2017,5382.91,5409.65,5420.64,5380.15
12/18/2017,5420.58,5386.40,5427.87,5386.40
12/15/2017,5349.30,5340.34,5360.87,5330.10
12/14/2017,5357.14,5392.00,5400.28,5357.14
12/13/2017,5399.45,5415.32,5429.03,5393.98
12/12/2017,5427.19,5394.93,5427.19,5359.76
12/11/2017,5386.83,5411.71,5411.71,5382.50
12/08/2017,5399.09,5411.91,5425.75,5393.56
12/07/2017,5383.86,5374.57,5396.31,5365.75
12/06/2017,5374.35,5333.32,5385.53,5316.55
12/05/2017,5375.53,5382.23,5392.48,5349.79
12/04/2017,5389.29,5363.29,5400.10,5350.59
12/01/2017,5316.89,5374.13,5378.32,5299.06
11/30/2017,5372.79,5402.66,5429.65,5372.59
11/29/2017,5398.05,5416.49,5441.69,5394.89
11/28/2017,5390.48,5366.38,5398.19,5357.28
11/27/2017,5360.09,5378.96,5408.47,5359.39
11/24/2017,5390.46,5374.40,5419.88,5374.40
11/23/2017,5379.54,5339.76,5391.89,5330.32
11/22/2017,5352.76,5364.61,5391.01,5352.76
11/21/2017,5366.15,5335.84,5385.86,5326.86
11/20/2017,5340.45,5311.28,5348.15,5302.85
11/17/2017,5319.17,5335.85,5350.25,5304.35
11/16/2017,5336.39,5325.41,5345.23,5312.87
11/15/2017,5301.25,5301.14,5312.39,5267.22
11/14/2017,5315.58,5345.30,5365.64,5301.57
11/13/2017,5341.63,5382.65,5384.76,5301.02
11/10/2017,5380.72,5405.55,5415.88,5375.12
11/09/2017,5407.75,5470.18,5479.70,5401.43
11/08/2017,5471.43,5487.53,5496.08,5452.20
11/07/2017,5480.64,5521.75,5525.55,5475.92
11/06/2017,5507.25,5507.07,5513.31,5492.90
11/03/2017,5517.97,5513.47,5521.92,5498.29
11/02/2017,5510.50,5510.96,5520.81,5486.24
11/01/2017,5514.29,5524.38,5536.40,5514.29
10/30/2017,5503.29,5492.63,5511.25,5489.41
10/27/2017,5494.13,5470.34,5513.53,5470.24
10/26/2017,5455.40,5383.44,5459.61,5375.26
10/25/2017,5374.89,5399.61,5416.54,5364.16
10/24/2017,5394.80,5377.86,5413.03,5377.86
10/23/2017,5386.81,5377.45,5408.74,5367.65
10/20/2017,5372.38,5389.48,5392.09,5368.21
10/19/2017,5368.29,5371.00,5377.81,5343.00
10/18/2017,5383.81,5368.09,5394.23,5362.19
10/17/2017,5361.37,5372.65,5376.69,5347.55
10/16/2017,5362.88,5362.53,5371.62,5347.61
10/13/2017,5351.74,5362.73,5371.65,5344.96
10/12/2017,5360.81,5358.42,5361.92,5342.69
10/11/2017,5362.41,5367.38,5367.38,5338.14
10/10/2017,5363.65,5364.16,5372.27,5351.79
10/09/2017,5365.83,5364.81,5378.51,5351.68
10/06/2017,5359.90,5378.07,5378.07,5350.26
10/05/2017,5379.21,5355.91,5381.74,5355.91
10/04/2017,5363.23,5369.24,5369.45,5345.20
10/02/2017,5367.41,5362.75,5370.89,5355.30
09/29/2017,5329.81,5297.42,5329.81,5284.74
09/28/2017,5293.77,5286.05,5295.27,5279.10
09/27/2017,5281.96,5281.30,5289.89,5272.32
09/26/2017,5268.76,5263.95,5274.58,5255.11
09/25/2017,5267.13,5267.99,5286.83,5260.46
09/22/2017,5281.29,5277.39,5295.93,5271.88
09/21/2017,5267.29,5259.02,5275.42,5257.44
09/20/2017,5241.66,5230.51,5248.79,5230.02
09/19/2017,5237.44,5223.29,5238.29,5219.71
09/18/2017,5229.32,5231.99,5239.88,5221.56
09/15/2017,5213.91,5220.89,5237.17,5201.97
09/14/2017,5225.20,5205.18,5233.54,5201.65
09/13/2017,5217.59,5205.21,5227.00,5200.21
09/12/2017,5209.01,5192.75,5219.08,5184.47
09/11/2017,5176.71,5145.78,5180.25,5145.78
09/08/2017,5113.49,5099.31,5117.82,5086.51
09/07/2017,5114.62,5118.84,5147.81,5103.15
09/06/2017,5101.41,5054.32,5114.12,5050.09
09/05/2017,5086.56,5107.19,5125.61,5081.08
09/04/2017,5103.97,5088.28,5114.70,5088.28
09/01/2017,5123.26,5117.19,5138.42,5115.95
08/31/2017,5085.59,5083.12,5104.78,5068.44
08/30/2017,5056.34,5063.24,5069.12,5046.07
08/29/2017,5031.92,5035.38,5041.89,4995.07
08/28/2017,5079.75,5076.47,5106.25,5066.01
08/25/2017,5104.33,5121.48,5141.05,5098.51
08/24/2017,5113.13,5127.71,5136.30,5111.86
08/23/2017,5115.39,5125.03,5149.08,5105.55
08/22/2017,5131.86,5112.13,5137.54,5101.68
08/21/2017,5087.59,5091.31,5105.94,5066.19
08/18/2017,5114.15,5103.47,5117.04,5074.45
08/17/2017,5146.85,5164.54,5180.26,5137.42
08/16/2017,5176.61,5159.10,5200.16,5159.10
08/15/2017,5140.25,5141.02,5158.50,5123.97
08/14/2017,5121.67,5082.87,5136.19,5080.01
08/11/2017,5060.92,5081.92,5086.06,5046.75
08/10/2017,5115.23,5140.99,5148.47,5096.19
08/09/2017,5145.70,5182.05,5183.37,5122.50
08/08/2017,5218.89,5200.20,5231.65,5191.38
08/07/2017,5207.89,5210.73,5220.59,5195.26
08/04/2017,5203.44,5122.40,5216.40,5118.61
08/03/2017,5130.49,5097.14,5142.91,5084.20
08/02/2017,5107.25,5122.38,5135.14,5094.64
08/01/2017,5127.03,5116.90,5148.49,5087.38
07/31/2017,5093.77,5127.63,5148.15,5092.14
07/28/2017,5131.39,5144.03,5144.03,5105.72
07/27/2017,5186.95,5181.15,5218.56,5172.78
07/26/2017,5190.17,5162.24,5208.33,5158.79
07/25/2017,5161.08,5130.53,5193.19,5130.53
07/24/2017,5127.70,5133.68,5143.48,5094.36
07/21/2017,5117.66,5188.92,5208.85,5095.12
07/20/2017,5199.22,5239.46,5251.25,5177.73
07/19/2017,5216.07,5196.13,5218.99,5174.29
07/18/2017,5173.27,5219.67,5233.15,5164.63
07/17/2017,5230.17,5238.41,5246.23,5214.31
07/14/2017,5235.31,5246.20,5246.78,5215.98
07/13/2017,5235.40,5228.93,5259.47,5221.58
07/12/2017,5222.13,5158.23,5239.02,5157.84
07/11/2017,5140.60,5172.03,5186.44,5135.95
07/10/2017,5165.64,5160.70,5179.34,5147.67
07/07/2017,5145.16,5149.79,5155.42,5125.99
07/06/2017,5152.40,5177.21,5177.62,5111.16
07/05/2017,5180.10,5174.79,5192.51,5160.86
07/04/2017,5174.90,5170.54,5197.81,5165.86
07/03/2017,5195.72,5151.19,5200.73,5151.19
06/30/2017,5120.68,5157.59,5192.39,5117.23
06/29/2017,5154.35,5268.23,5272.94,5143.82
06/28/2017,5252.90,5235.83,5273.95,5203.90
06/27/2017,5258.58,5282.87,5284.96,5237.67
06/26/2017,5295.75,5295.04,5323.73,5289.56
06/23/2017,5266.12,5273.24,5283.88,5247.52
06/22/2017,5281.93,5258.68,5286.46,5232.82
06/21/2017,5274.26,5273.00,5286.06,5224.05
06/20/2017,5293.65,5330.58,5339.55,5293.65
06/19/2017,5310.72,5305.22,5331.32,5302.05
06/16/2017,5263.31,5243.53,5273.68,5236.00
06/15/2017,5216.88,5235.36,5235.88,5176.67
06/14/2017,5243.29,5283.60,5314.96,5243.29
06/13/2017,5261.74,5254.14,5273.87,5248.29
06/12/2017,5240.59,5282.58,5286.10,5233.69
06/09/2017,5299.71,5275.99,5320.17,5266.83
06/08/2017,5264.24,5264.69,5290.50,5250.68
06/07/2017,5265.53,5261.42,5320.04,5254.03
06/06/2017,5269.22,5280.20,5296.42,5260.95
06/02/2017,5307.89,5337.11,5343.79,5299.76
06/01/2017,5318.67,5290.84,5327.60,5287.99
05/31/2017,5283.63,5306.21,5334.57,5283.63
05/30/2017,5305.94,5291.08,5309.36,5273.56
05/29/2017,5332.47,5327.73,5335.78,5316.69
05/26/2017,5336.64,5328.86,5336.76,5282.42
05/25/2017,5337.16,5360.97,5366.70,5323.11
05/24/2017,5341.34,5336.98,5353.01,5326.59
05/23/2017,5348.16,5317.12,5368.88,5314.48
05/22/2017,5322.88,5335.12,5339.41,5315.23
05/19/2017,5324.40,5299.40,5334.45,5292.12
05/18/2017,5289.73,5309.91,5322.70,5238.51
05/17/2017,5317.89,5375.84,5394.88,5297.43
05/16/2017,5406.10,5398.15,5417.17,5389.87
05/15/2017,5417.40,5411.27,5417.40,5384.54
05/12/2017,5405.42,5386.79,5405.42,5375.48
05/11/2017,5383.42,5409.90,5409.99,5356.41
05/10/2017,5400.46,5398.81,5402.34,5377.75
05/09/2017,5398.01,5404.14,5413.60,5394.13
05/08/2017,5382.95,5442.10,5442.10,5374.20
05/05/2017,5432.40,5344.92,5432.40,5343.02
05/04/2017,5372.42,5309.39,5372.42,5304.46
05/03/2017,5301.00,5299.74,5301.61,5282.45
05/02/2017,5304.15,5284.88,5305.95,5274.29
04/28/2017,5267.33,5267.66,5287.85,5265.36
04/27/2017,5271.70,5276.97,5278.96,5261.73
04/26/2017,5287.88,5272.86,5296.52,5270.32
04/25/2017,5277.88,5274.36,5293.39,5259.63
04/24/2017,5268.85,5267.88,5295.47,5228.54
04/21/2017,5059.20,5063.36,5081.61,5029.06
04/20/2017,5077.91,4992.47,5093.60,4989.26
04/19/2017,5003.73,4987.29,5011.33,4980.41
04/18/2017,4990.25,5078.25,5080.03,4990.25
04/13/2017,5071.10,5090.48,5090.48,5062.32
04/12/2017,5101.11,5114.50,5142.81,5093.98
04/11/2017,5101.86,5086.61,5119.18,5068.25
04/10/2017,5107.45,5127.36,5127.36,5097.56
04/07/2017,5135.28,5104.73,5135.28,5098.05
04/06/2017,5121.44,5063.62,5126.74,5051.61
04/05/2017,5091.85,5104.71,5123.78,5087.68
04/04/2017,5101.13,5087.60,5101.13,5076.35
04/03/2017,5085.91,5130.18,5132.93,5083.14
03/31/2017,5122.51,5077.30,5122.51,5067.74
03/30/2017,5089.64,5075.61,5090.92,5063.07
03/29/2017,5069.04,5063.70,5073.23,5044.42
03/28/2017,5046.20,5027.13,5048.11,5008.67
03/27/2017,5017.43,4975.09,5017.88,4971.07
03/24/2017,5020.90,5027.19,5027.19,5003.58
03/23/2017,5032.76,4996.62,5032.94,4980.56
03/22/2017,4994.70,4969.11,5005.06,4953.57
03/21/2017,5002.43,5030.20,5054.91,4990.64
03/20/2017,5012.16,5008.08,5030.06,5004.08
03/17/2017,5029.24,5006.71,5037.85,5001.39
03/16/2017,5013.38,5027.10,5031.57,5004.62
03/15/2017,4985.48,4980.05,4989.30,4966.05
03/14/2017,4974.26,5006.05,5006.05,4958.88
03/13/2017,4999.60,4997.88,5013.08,4986.06
03/10/2017,4993.32,4994.00,5022.10,4990.15
03/09/2017,4981.51,4950.53,4988.63,4939.87
03/08/2017,4960.48,4941.18,4976.04,4933.77
03/07/2017,4955.00,4974.79,4974.79,4941.26
03/06/2017,4972.19,4983.96,4985.24,4960.26
03/03/2017,4995.13,4953.30,5002.32,4948.72
03/02/2017,4963.80,4965.27,4972.88,4955.41
03/01/2017,4960.83,4897.48,4970.64,4897.48
02/28/2017,4858.58,4862.65,4865.95,4836.53
02/27/2017,4845.18,4864.13,4869.51,4833.77
02/24/2017,4845.24,4886.51,4890.11,4806.49
02/23/2017,4891.29,4900.80,4916.44,4880.49
02/22/2017,4895.88,4899.65,4922.64,4866.12
02/21/2017,4888.76,4865.89,4900.38,4849.91
02/20/2017,4864.99,4897.71,4901.41,4856.12
02/17/2017,4867.58,4896.97,4903.16,4843.01
02/16/2017,4899.46,4925.54,4928.25,4890.48
02/15/2017,4924.86,4910.57,4932.35,4902.16
02/14/2017,4895.82,4887.23,4897.89,4878.79
02/13/2017,4888.19,4844.22,4906.71,4841.60
02/10/2017,4828.32,4842.91,4845.45,4815.67
02/09/2017,4826.24,4793.01,4831.31,4769.86
02/08/2017,4766.60,4768.00,4790.29,4733.82
02/07/2017,4754.47,4762.17,4787.94,4750.03
02/06/2017,4778.08,4829.68,4841.17,4773.35
02/03/2017,4825.42,4808.46,4847.47,4803.91
02/02/2017,4794.29,4785.14,4812.31,4774.18
02/01/2017,4794.58,4786.85,4823.81,4782.61
01/31/2017,4748.90,4790.28,4812.55,4748.90
01/30/2017,4784.64,4823.50,4830.69,4771.98
01/27/2017,4839.98,4867.31,4867.31,4829.70
01/26/2017,4867.24,4891.86,4901.07,4855.76
01/25/2017,4877.67,4865.09,4890.16,4854.55
01/24/2017,4830.03,4831.95,4840.50,4816.73
01/23/2017,4821.41,4816.98,4842.97,4800.39
01/20/2017,4850.67,4834.30,4869.38,4818.88
01/19/2017,4841.14,4859.76,4867.58,4829.82
01/18/2017,4853.40,4874.31,4875.74,4827.11
01/17/2017,4859.69,4865.19,4889.16,4841.68
01/16/2017,4882.18,4883.43,4911.39,4879.80
01/13/2017,4922.49,4889.45,4924.58,4883.06
01/12/2017,4863.97,4873.01,4889.21,4857.44
01/11/2017,4888.71,4890.04,4916.48,4856.50
01/10/2017,4888.23,4894.45,4906.15,4868.50
01/09/2017,4887.57,4915.35,4915.60,4867.83
01/06/2017,4909.84,4885.19,4911.49,4874.42
01/05/2017,4900.64,4881.72,4905.84,4874.79
01/04/2017,4899.40,4912.95,4913.94,4879.23
01/03/2017,4899.33,4904.77,4929.60,4896.11
01/02/2017,4882.38,4845.96,4896.01,4843.93
12/30/2016,4862.31,0.00,0.00,0.00
12/29/2016,4862.31,4837.68,4864.29,4825.14
12/28/2016,4848.01,4846.14,4851.51,4840.14
12/27/2016,4848.28,4840.17,4852.55,4837.00
12/23/2016,4839.68,4837.41,4844.80,4825.93
12/22/2016,4834.63,4825.15,4841.65,4818.81
12/21/2016,4833.82,4831.56,4851.52,4821.24
12/20/2016,4849.89,4822.30,4852.58,4815.23
12/19/2016,4822.77,4820.49,4829.55,4812.08
12/16/2016,4833.27,4815.35,4856.96,4804.70
12/15/2016,4819.23,4776.83,4830.30,4776.33
12/14/2016,4769.24,4778.96,4790.63,4765.01
12/13/2016,4803.87,4754.22,4807.88,4746.55
12/12/2016,4760.77,4769.84,4780.95,4754.15
12/09/2016,4764.07,4741.10,4780.52,4737.38
12/08/2016,4735.48,4709.89,4748.51,4688.58
12/07/2016,4694.72,4676.61,4694.72,4658.73
12/06/2016,4631.94,4576.87,4639.91,4558.90
12/05/2016,4574.32,4506.66,4605.56,4502.20
12/02/2016,4528.82,4527.84,4545.25,4490.15
12/01/2016,4560.61,4571.20,4582.83,4541.02
11/30/2016,4578.34,4548.98,4597.54,4547.58
11/29/2016,4551.46,4506.91,4551.46,4494.37
11/28/2016,4510.39,4544.09,4545.14,4499.20
11/25/2016,4550.27,4548.85,4555.47,4524.34
11/24/2016,4542.56,4537.27,4552.04,4520.49
11/23/2016,4529.21,4557.93,4559.21,4509.02
11/22/2016,4548.35,4561.70,4571.79,4541.58
11/21/2016,4529.58,4525.46,4540.90,4479.69
11/18/2016,4504.35,4547.05,4551.63,4496.74
11/17/2016,4527.77,4494.53,4527.77,4482.58
11/16/2016,4501.14,4545.89,4548.83,4479.94
11/15/2016,4536.53,4524.98,4541.46,4504.35
11/14/2016,4508.55,4528.05,4560.88,4492.03
11/11/2016,4489.27,4545.05,4553.79,4473.35
11/10/2016,4530.95,4577.01,4606.66,4502.74
11/09/2016,4543.48,4350.07,4543.48,4344.88
11/08/2016,4476.89,4454.58,4482.59,4446.39
11/07/2016,4461.21,4440.11,4464.23,4430.13
11/04/2016,4377.46,4403.16,4403.64,4355.81
11/03/2016,4411.68,4402.79,4456.21,4399.29
11/02/2016,4414.67,4437.99,4449.44,4414.67
11/01/2016,4470.28,4532.34,4537.99,4460.54
10/31/2016,4509.26,4525.60,4540.26,4500.19
10/28/2016,4548.58,4515.25,4554.35,4504.50
